batch_id,supplier_id,component_name,quantity_produced,production_date,received_date,quantity_passed_qc
BATCH-2025-03988,33,Memory,2802,2025-08-07,2025-08-19,2669
BATCH-2025-03989,46,Processor,9366,2025-07-09,2025-07-26,8775
BATCH-2025-03990,40,Speaker,8531,2025-07-24,2025-08-09,8166
BATCH-2025-03991,8,Sensor,5150,2025-12-17,2026-01-01,5098
BATCH-2025-03992,43,Fan,1110,2025-12-31,2026-01-10,1032
BATCH-2025-03993,31,Motherboard,2496,2025-10-19,2025-11-05,2471
BATCH-2026-03994,39,Battery,2725,2026-06-05,2026-06-19,2600
BATCH-2025-03995,49,Camera,3061,2025-09-10,2025-09-28,2915
BATCH-2025-03996,28,Fan,4664,2025-08-18,2025-08-24,4315
BATCH-2025-03997,38,PCB,4144,2025-11-09,2025-11-27,4044
BATCH-2025-03998,16,Memory,1641,2025-03-20,2025-03-30,1625
BATCH-2026-03999,41,Motherboard,9179,2026-05-21,2026-05-30,9068
BATCH-2025-04000,3,Charger,7233,2025-08-18,2025-09-06,6992
BATCH-2025-04001,13,Motherboard,5287,2025-02-03,2025-02-11,5234
BATCH-2025-04002,16,Battery,6022,2025-11-08,2025-11-21,5962
BATCH-2026-04003,49,Fan,4651,2026-03-03,2026-03-10,4595
BATCH-2024-04004,45,PCB,7600,2024-12-28,2025-01-17,7447
BATCH-2026-04005,48,Camera,2424,2026-04-20,2026-05-04,2309
BATCH-2025-04006,27,Fan,2753,2025-12-16,2025-12-26,2725
BATCH-2026-04007,28,Fan,1213,2026-01-14,2026-02-01,1192
BATCH-2025-04008,37,Connector,4332,2025-10-14,2025-10-24,4289
BATCH-2025-04009,12,Microcontroller,466,2025-07-24,2025-08-07,461
BATCH-2026-04010,49,Motherboard,3324,2026-06-07,2026-06-24,2924
BATCH-2025-04011,42,Fan,6076,2025-02-24,2025-03-07,6015
BATCH-2025-04012,40,Camera,2051,2025-08-26,2025-09-07,2030
BATCH-2025-04013,33,Power IC,3726,2025-12-25,2026-01-14,3558
BATCH-2025-04014,1,Battery,762,2025-11-24,2025-12-12,754
BATCH-2025-04015,35,Charger,3226,2025-12-07,2025-12-22,3094
BATCH-2024-04016,30,Camera,142,2024-10-17,2024-10-29,141
BATCH-2026-04017,28,Processor,532,2026-07-12,2026-07-29,521
BATCH-2026-04018,48,PCB,4632,2026-02-05,2026-02-16,4395
BATCH-2025-04019,49,Memory,2862,2025-12-08,2025-12-20,2725
BATCH-2026-04020,11,Connector,6954,2026-07-22,2026-08-05,6872
BATCH-2025-04021,12,PCB,3428,2025-12-22,2025-12-30,3394
BATCH-2025-04022,27,Microcontroller,8033,2025-10-30,2025-11-18,7635
BATCH-2026-04023,11,Connector,9085,2026-02-23,2026-03-13,8994
BATCH-2026-04024,35,Microcontroller,6402,2026-01-18,2026-01-29,6256
BATCH-2026-04025,10,Battery,7014,2026-03-15,2026-03-23,6944
BATCH-2025-04026,35,Microcontroller,1651,2025-07-09,2025-07-22,1529
BATCH-2025-04027,23,Charger,2117,2025-06-16,2025-06-27,2061
BATCH-2025-04028,45,Connector,6025,2025-04-07,2025-04-25,5710
BATCH-2024-04029,4,Fan,4764,2024-12-26,2025-01-02,4716
BATCH-2025-04030,19,Display,5653,2025-09-17,2025-10-07,5505
BATCH-2025-04031,17,Power IC,5885,2025-04-09,2025-04-19,5610
BATCH-2025-04032,47,PCB,2743,2025-02-25,2025-03-17,2691
BATCH-2024-04033,48,Connector,6785,2024-10-13,2024-10-29,6488
BATCH-2026-04034,9,Battery,4879,2026-07-22,2026-08-11,4661
BATCH-2026-04035,15,Power IC,3436,2026-02-25,2026-03-17,3325
BATCH-2026-04036,32,Battery,5825,2026-07-30,2026-08-15,5383
BATCH-2025-04037,20,Charger,9703,2025-08-19,2025-09-04,8897
BATCH-2026-04038,32,Charger,1870,2026-04-09,2026-04-29,1831
BATCH-2025-04039,23,Camera,718,2025-12-13,2025-12-31,701
BATCH-2025-04040,4,PCB,733,2025-08-01,2025-08-07,709
BATCH-2025-04041,27,PCB,9966,2025-05-25,2025-06-13,9516
BATCH-2025-04042,22,Motherboard,3091,2025-11-22,2025-12-03,3040
BATCH-2025-04043,22,Charger,9160,2025-06-28,2025-07-13,8911
BATCH-2024-04044,1,Fan,9776,2024-10-29,2024-11-16,9625
BATCH-2025-04045,5,Motherboard,5960,2025-11-10,2025-11-29,5821
BATCH-2025-04046,5,Power IC,7785,2025-10-06,2025-10-13,7630
BATCH-2025-04047,6,Display,3531,2025-08-15,2025-08-30,3434
BATCH-2025-04048,8,Battery,9682,2025-06-19,2025-07-03,9350
BATCH-2026-04049,26,Motherboard,213,2026-06-18,2026-06-25,207
BATCH-2026-04050,46,Speaker,9066,2026-06-07,2026-06-22,8916
BATCH-2024-04051,42,Fan,6389,2024-12-16,2024-12-24,6088
BATCH-2025-04052,9,PCB,2908,2025-01-16,2025-01-30,2804
BATCH-2025-04053,5,Sensor,9493,2025-10-27,2025-11-13,8674
BATCH-2026-04054,22,Memory,1096,2026-08-27,2026-09-01,1065
BATCH-2025-04055,39,Memory,4072,2025-07-12,2025-08-01,3974
BATCH-2026-04056,17,Speaker,6838,2026-01-24,2026-02-04,6657
BATCH-2026-04057,30,Fan,6757,2026-03-10,2026-03-30,6539
BATCH-2026-04058,11,Speaker,1409,2026-03-26,2026-04-03,1343
BATCH-2025-04059,14,Display,6786,2025-04-10,2025-04-28,6718
BATCH-2025-04060,45,Camera,9302,2025-03-16,2025-04-04,9096
BATCH-2025-04061,42,Power IC,6729,2025-06-21,2025-06-29,6450
BATCH-2024-04062,35,Display,113,2024-09-23,2024-09-29,109
BATCH-2025-04063,50,Display,9975,2025-11-29,2025-12-16,9875
BATCH-2025-04064,43,Speaker,4193,2025-09-12,2025-09-20,4037
BATCH-2025-04065,37,Memory,6975,2025-07-10,2025-07-18,6609
BATCH-2026-04066,48,PCB,4479,2026-02-16,2026-02-22,4432
BATCH-2026-04067,48,Charger,7206,2026-02-03,2026-02-15,6949
BATCH-2026-04068,41,Connector,542,2026-09-10,2026-09-27,524
BATCH-2025-04069,38,Speaker,9037,2025-06-16,2025-07-05,8151
BATCH-2024-04070,36,Fan,6486,2024-12-13,2024-12-20,6309
BATCH-2025-04071,11,Power IC,8648,2025-05-21,2025-06-05,8347
BATCH-2024-04072,36,Camera,6254,2024-09-20,2024-10-06,6072
BATCH-2024-04073,2,Fan,4401,2024-11-15,2024-11-28,4133
BATCH-2025-04074,29,Memory,2247,2025-12-14,2025-12-23,2159
BATCH-2025-04075,46,Power IC,3245,2025-06-12,2025-06-30,3203
BATCH-2025-04076,34,Microcontroller,6606,2025-07-07,2025-07-16,6493
BATCH-2024-04077,47,Speaker,4923,2024-12-22,2025-01-06,4817
BATCH-2025-04078,11,Fan,9367,2025-03-07,2025-03-17,9245
BATCH-2024-04079,26,Display,4386,2024-10-11,2024-10-18,4138
BATCH-2025-04080,21,Power IC,4559,2025-08-28,2025-09-15,4357
BATCH-2026-04081,35,Sensor,7851,2026-04-15,2026-05-01,7772
BATCH-2025-04082,34,Speaker,2811,2025-03-06,2025-03-19,2669
BATCH-2026-04083,21,Battery,4011,2026-05-06,2026-05-24,3962
BATCH-2024-04084,16,Microcontroller,7681,2024-10-17,2024-11-02,7491
BATCH-2025-04085,12,Fan,8719,2025-04-09,2025-04-20,8206
BATCH-2025-04086,33,Battery,2513,2025-09-18,2025-09-30,2469
BATCH-2026-04087,13,Display,5240,2026-07-27,2026-08-01,5104
BATCH-2026-04088,25,Battery,6252,2026-05-21,2026-06-05,6088
BATCH-2025-04089,23,Processor,6431,2025-12-20,2026-01-07,6367
BATCH-2024-04090,47,Processor,9687,2024-12-27,2025-01-11,9347
BATCH-2025-04091,50,Memory,1401,2025-12-05,2025-12-14,1326
BATCH-2025-04092,31,Power IC,979,2025-05-15,2025-05-29,969
BATCH-2025-04093,15,Charger,5794,2025-02-06,2025-02-19,5459
BATCH-2025-04094,41,Memory,6315,2025-12-12,2026-01-01,6146
BATCH-2025-04095,15,Camera,6472,2025-01-08,2025-01-14,6031
BATCH-2025-04096,11,Motherboard,5871,2025-02-11,2025-02-20,5650
BATCH-2025-04097,7,Power IC,3298,2025-06-07,2025-06-21,3158
BATCH-2026-04098,50,PCB,7809,2026-04-17,2026-05-04,7723
BATCH-2026-04099,46,Power IC,7141,2026-06-22,2026-06-29,6992
BATCH-2025-04100,4,Motherboard,5075,2025-09-30,2025-10-05,5024
BATCH-2025-04101,22,Processor,8046,2025-04-20,2025-05-06,7806
BATCH-2025-04102,3,PCB,8147,2025-10-20,2025-11-03,7932
BATCH-2026-04103,38,Processor,4346,2026-05-23,2026-06-04,4134
BATCH-2026-04104,8,Memory,5216,2026-02-08,2026-02-27,4875
BATCH-2026-04105,1,Motherboard,4229,2026-03-04,2026-03-10,4110
BATCH-2024-04106,27,Camera,1529,2024-11-14,2024-11-23,1514
BATCH-2025-04107,5,Microcontroller,5917,2025-05-11,2025-05-31,5858
BATCH-2024-04108,13,Battery,4900,2024-12-29,2025-01-06,4755
BATCH-2024-04109,43,Display,6344,2024-12-02,2024-12-22,5995
BATCH-2025-04110,14,Charger,3300,2025-05-07,2025-05-19,3164
BATCH-2025-04111,24,PCB,4718,2025-04-30,2025-05-10,4522
BATCH-2024-04112,37,Charger,6480,2024-12-21,2025-01-02,6289
BATCH-2026-04113,22,Microcontroller,6116,2026-04-06,2026-04-14,5951
BATCH-2025-04114,46,Display,6579,2025-12-20,2025-12-28,6376
BATCH-2026-04115,31,Memory,5964,2026-03-13,2026-04-01,5904
BATCH-2025-04116,37,Connector,5637,2025-02-09,2025-02-28,5572
BATCH-2025-04117,38,PCB,7962,2025-03-04,2025-03-13,7882
BATCH-2026-04118,27,Motherboard,9764,2026-04-16,2026-04-21,9666
BATCH-2025-04119,32,Charger,9788,2025-04-16,2025-04-28,9387
BATCH-2025-04120,41,Charger,3658,2025-12-08,2025-12-24,3621
BATCH-2025-04121,26,Battery,1892,2025-12-07,2025-12-25,1749
BATCH-2026-04122,27,Charger,7511,2026-07-05,2026-07-25,7436
BATCH-2025-04123,33,Motherboard,8365,2025-10-25,2025-11-01,7995
BATCH-2026-04124,36,Power IC,2202,2026-05-02,2026-05-07,2075
BATCH-2025-04125,35,PCB,9138,2025-01-14,2025-01-27,9047
BATCH-2024-04126,33,Power IC,5621,2024-12-31,2025-01-10,5476
BATCH-2026-04127,44,Power IC,1149,2026-02-25,2026-03-09,1138
BATCH-2025-04128,33,Camera,1536,2025-02-25,2025-03-16,1478
BATCH-2026-04129,18,PCB,3656,2026-07-02,2026-07-22,3462
BATCH-2026-04130,33,Speaker,1179,2026-05-19,2026-05-30,1097
BATCH-2024-04131,44,Display,520,2024-12-08,2024-12-26,515
BATCH-2026-04132,50,Camera,3562,2026-05-07,2026-05-16,3392
BATCH-2026-04133,19,Sensor,6685,2026-04-18,2026-04-26,6362
BATCH-2025-04134,26,Speaker,4879,2025-03-26,2025-03-31,4830
BATCH-2025-04135,47,Display,239,2025-02-23,2025-03-01,236
BATCH-2025-04136,23,Connector,5438,2025-05-07,2025-05-19,5384
BATCH-2025-04137,16,Display,8699,2025-11-13,2025-11-25,8528
BATCH-2025-04138,37,Fan,6401,2025-11-19,2025-12-07,6180
BATCH-2026-04139,29,Microcontroller,4731,2026-02-26,2026-03-10,4657
BATCH-2026-04140,20,PCB,2331,2026-06-11,2026-06-25,2257
BATCH-2026-04141,9,Fan,4599,2026-07-19,2026-07-31,4553
BATCH-2026-04142,5,Charger,2120,2026-06-10,2026-06-27,2052
BATCH-2026-04143,13,Battery,6673,2026-05-18,2026-06-06,6593
BATCH-2024-04144,24,Speaker,9717,2024-12-08,2024-12-23,9262
BATCH-2025-04145,5,Processor,6104,2025-02-10,2025-02-24,5682
BATCH-2025-04146,2,Sensor,3510,2025-07-20,2025-08-02,3475
BATCH-2025-04147,50,Battery,8730,2025-12-01,2025-12-10,8202
BATCH-2026-04148,46,Battery,6625,2026-03-04,2026-03-09,6275
BATCH-2024-04149,49,Motherboard,9102,2024-10-12,2024-10-29,8775
BATCH-2025-04150,17,Fan,2332,2025-03-12,2025-03-28,2309
BATCH-2026-04151,3,Battery,7520,2026-03-13,2026-04-01,7445
BATCH-2024-04152,27,Motherboard,9499,2024-10-21,2024-11-02,9404
BATCH-2024-04153,39,Camera,9525,2024-12-27,2025-01-13,9005
BATCH-2024-04154,38,Camera,2813,2024-11-20,2024-12-06,2682
BATCH-2026-04155,39,Charger,5695,2026-04-15,2026-04-26,5470
BATCH-2025-04156,31,PCB,7754,2025-04-25,2025-05-08,7341
BATCH-2025-04157,42,PCB,7553,2025-06-06,2025-06-17,7234
BATCH-2025-04158,24,Fan,8963,2025-12-05,2025-12-13,8704
BATCH-2026-04159,33,Connector,6587,2026-06-22,2026-07-02,6491
BATCH-2026-04160,47,Processor,2829,2026-07-29,2026-08-17,2773
BATCH-2025-04161,3,Connector,8991,2025-06-20,2025-07-09,8674
BATCH-2026-04162,27,Connector,2331,2026-01-23,2026-01-31,2308
BATCH-2025-04163,40,Display,9611,2025-09-13,2025-09-29,9515
BATCH-2026-04164,10,Speaker,2845,2026-07-30,2026-08-15,2776
BATCH-2026-04165,1,Charger,7914,2026-05-17,2026-06-06,7792
BATCH-2025-04166,5,Connector,2558,2025-04-11,2025-04-30,2447
BATCH-2025-04167,43,Memory,8461,2025-12-16,2026-01-01,7915
BATCH-2024-04168,29,Memory,1210,2024-11-24,2024-12-05,1197
BATCH-2025-04169,2,Fan,645,2025-09-16,2025-09-27,632
BATCH-2025-04170,28,Display,7818,2025-11-05,2025-11-24,7740
BATCH-2026-04171,23,Connector,6664,2026-01-05,2026-01-22,6393
BATCH-2026-04172,25,Battery,8235,2026-09-10,2026-09-24,8153
BATCH-2025-04173,3,Speaker,6454,2025-04-12,2025-04-20,6389
BATCH-2026-04174,4,Charger,7349,2026-05-28,2026-06-10,7221
BATCH-2024-04175,40,Power IC,3539,2024-09-22,2024-10-10,3436
BATCH-2025-04176,47,Power IC,8723,2025-11-20,2025-11-25,8219
BATCH-2026-04177,21,Sensor,5401,2026-03-25,2026-03-31,5264
BATCH-2026-04178,48,Battery,3619,2026-05-18,2026-05-23,3392
BATCH-2026-04179,29,Connector,3840,2026-07-13,2026-07-21,3739
BATCH-2024-04180,25,PCB,8498,2024-11-19,2024-11-25,8413
BATCH-2025-04181,4,Fan,8981,2025-07-24,2025-08-10,8891
BATCH-2025-04182,29,Display,2402,2025-07-27,2025-08-15,2319
BATCH-2025-04183,2,Power IC,2769,2025-05-15,2025-06-04,2670
BATCH-2025-04184,27,Connector,746,2025-07-27,2025-08-07,714
BATCH-2024-04185,14,Power IC,6427,2024-10-15,2024-10-21,6363
BATCH-2026-04186,9,Microcontroller,4461,2026-07-31,2026-08-08,4376
BATCH-2026-04187,43,Power IC,849,2026-03-15,2026-04-03,801
BATCH-2025-04188,35,Sensor,8559,2025-12-05,2025-12-19,8473
BATCH-2025-04189,7,Battery,7808,2025-03-13,2025-03-28,7298
BATCH-2025-04190,24,Charger,6912,2025-01-21,2025-01-30,6761
BATCH-2024-04191,29,Battery,7101,2024-12-19,2025-01-02,6872
BATCH-2025-04192,22,Memory,5470,2025-03-12,2025-03-21,5263
BATCH-2026-04193,29,Microcontroller,4110,2026-06-14,2026-07-04,3888
BATCH-2025-04194,29,Processor,7014,2025-04-05,2025-04-24,6944
BATCH-2026-04195,10,Display,6758,2026-03-31,2026-04-09,6617
BATCH-2024-04196,1,Power IC,940,2024-12-10,2024-12-16,931
BATCH-2025-04197,21,Speaker,307,2025-11-02,2025-11-11,304
BATCH-2026-04198,42,Memory,4629,2026-08-10,2026-08-30,4583
BATCH-2026-04199,33,Battery,3925,2026-05-28,2026-06-16,3886
BATCH-2026-04200,21,Display,1199,2026-06-22,2026-06-27,1141
BATCH-2025-04201,31,PCB,9812,2025-07-08,2025-07-16,9235
BATCH-2026-04202,5,Fan,3546,2026-03-23,2026-04-07,3409
BATCH-2025-04203,16,Display,207,2025-07-21,2025-08-09,203
BATCH-2024-04204,33,Sensor,4130,2024-12-26,2025-01-09,4036
BATCH-2025-04205,30,Processor,9369,2025-02-27,2025-03-14,8604
BATCH-2025-04206,39,Connector,8196,2025-12-26,2026-01-07,7531
BATCH-2025-04207,45,Motherboard,1805,2025-06-24,2025-06-29,1760
BATCH-2025-04208,12,Processor,6752,2025-07-14,2025-07-26,6684
BATCH-2025-04209,27,Sensor,6534,2025-07-17,2025-07-29,6197
BATCH-2025-04210,15,Speaker,8322,2025-07-24,2025-07-30,8044
BATCH-2025-04211,27,Processor,911,2025-10-04,2025-10-22,885
BATCH-2024-04212,3,Processor,2194,2024-09-20,2024-10-04,2154
BATCH-2025-04213,5,Speaker,7890,2025-01-26,2025-02-04,7444
BATCH-2025-04214,40,Camera,230,2025-08-13,2025-08-25,228
BATCH-2026-04215,5,Sensor,1888,2026-03-25,2026-04-07,1818
BATCH-2026-04216,36,Processor,3300,2026-08-09,2026-08-25,3039
BATCH-2025-04217,44,Battery,7596,2025-05-10,2025-05-22,7520
BATCH-2025-04218,44,Processor,2426,2025-07-19,2025-07-26,2402
BATCH-2025-04219,28,Microcontroller,3416,2025-10-14,2025-10-20,3367
BATCH-2026-04220,37,Battery,3588,2026-02-28,2026-03-17,3552
BATCH-2026-04221,11,Motherboard,5015,2026-02-19,2026-03-05,4856
BATCH-2025-04222,22,PCB,979,2025-07-23,2025-08-08,931
BATCH-2026-04223,38,Memory,2284,2026-07-01,2026-07-13,2166
BATCH-2025-04224,31,Sensor,7254,2025-05-14,2025-06-02,7104
BATCH-2026-04225,41,Fan,7240,2026-05-13,2026-05-29,6725
BATCH-2024-04226,44,Fan,4794,2024-09-28,2024-10-16,4746
BATCH-2025-04227,1,Battery,5154,2025-01-28,2025-02-10,5090
BATCH-2025-04228,18,Processor,8763,2025-01-08,2025-01-22,8282
BATCH-2026-04229,47,Charger,7436,2026-06-05,2026-06-13,7362
BATCH-2025-04230,18,Display,3090,2025-12-02,2025-12-19,3059
BATCH-2025-04231,44,Battery,9027,2025-05-04,2025-05-13,8734
BATCH-2026-04232,48,Charger,4472,2026-04-18,2026-04-25,4368
BATCH-2026-04233,25,PCB,2186,2026-04-14,2026-05-03,2124
BATCH-2025-04234,22,PCB,3864,2025-04-25,2025-05-13,3752
BATCH-2026-04235,36,Charger,9364,2026-06-04,2026-06-10,8970
BATCH-2026-04236,46,Camera,6732,2026-06-13,2026-07-01,6665
BATCH-2025-04237,20,Camera,6761,2025-08-24,2025-09-01,6693
BATCH-2026-04238,34,Connector,8863,2026-05-31,2026-06-12,8403
BATCH-2026-04239,50,Camera,8683,2026-05-28,2026-06-04,7950
BATCH-2026-04240,1,Motherboard,650,2026-01-02,2026-01-13,630
BATCH-2026-04241,40,Connector,3288,2026-05-11,2026-05-17,3219
BATCH-2025-04242,6,Display,5867,2025-01-18,2025-02-06,5719
BATCH-2026-04243,35,Charger,2692,2026-01-12,2026-02-01,2665
BATCH-2026-04244,49,Battery,8481,2026-08-06,2026-08-19,8368
BATCH-2026-04245,4,Fan,7403,2026-06-14,2026-06-20,7329
BATCH-2026-04246,41,Microcontroller,8809,2026-07-18,2026-07-24,8721
BATCH-2025-04247,26,Microcontroller,6890,2025-10-20,2025-11-06,6613
BATCH-2026-04248,9,Battery,6493,2026-05-24,2026-06-11,6428
BATCH-2025-04249,24,Processor,9657,2025-08-15,2025-08-30,9372
BATCH-2026-04250,2,Fan,1821,2026-05-26,2026-06-09,1803
BATCH-2025-04251,24,Power IC,928,2025-11-03,2025-11-18,897
BATCH-2026-04252,36,Speaker,994,2026-04-23,2026-05-03,981
BATCH-2026-04253,49,Charger,3905,2026-03-27,2026-04-11,3855
BATCH-2025-04254,16,PCB,1552,2025-07-06,2025-07-23,1504
BATCH-2025-04255,8,Memory,4564,2025-05-09,2025-05-16,4518
BATCH-2025-04256,32,Speaker,7975,2025-10-29,2025-11-12,7895
BATCH-2025-04257,48,Speaker,9038,2025-12-05,2025-12-20,8948
BATCH-2025-04258,42,Battery,6364,2025-03-13,2025-03-24,5900
BATCH-2025-04259,26,Processor,6898,2025-07-27,2025-08-02,6424
BATCH-2026-04260,33,Microcontroller,2456,2026-06-26,2026-07-08,2431
BATCH-2025-04261,42,Battery,7930,2025-06-13,2025-07-02,7821
BATCH-2026-04262,50,Memory,436,2026-06-18,2026-07-01,412
BATCH-2025-04263,37,Fan,7004,2025-08-06,2025-08-15,6904
BATCH-2025-04264,21,Display,5731,2025-02-24,2025-03-03,5674
BATCH-2025-04265,29,Sensor,5960,2025-11-05,2025-11-17,5828
BATCH-2024-04266,43,PCB,1834,2024-11-13,2024-11-24,1725
BATCH-2026-04267,35,Processor,5038,2026-04-21,2026-05-07,4745
BATCH-2026-04268,26,Camera,5687,2026-01-23,2026-01-28,5405
BATCH-2026-04269,32,Memory,6244,2026-08-08,2026-08-23,6155
BATCH-2025-04270,3,Sensor,3676,2025-01-30,2025-02-05,3432
BATCH-2025-04271,20,Microcontroller,3415,2025-05-03,2025-05-15,3365
BATCH-2025-04272,48,Camera,9811,2025-01-08,2025-01-26,9713
BATCH-2026-04273,28,Power IC,7959,2026-04-23,2026-04-28,7879
BATCH-2025-04274,16,Camera,6327,2025-02-07,2025-02-14,6096
BATCH-2025-04275,9,Connector,3576,2025-09-23,2025-10-05,3383
BATCH-2025-04276,10,Processor,6540,2025-08-27,2025-09-02,6475
BATCH-2026-04277,15,Connector,7463,2026-01-21,2026-02-06,6931
BATCH-2026-04278,20,Fan,650,2026-05-22,2026-06-10,629
BATCH-2025-04279,26,Processor,1186,2025-11-02,2025-11-10,1167
BATCH-2026-04280,12,Battery,8043,2026-01-18,2026-02-04,7963
BATCH-2025-04281,19,Microcontroller,5701,2025-08-22,2025-09-02,5247
BATCH-2026-04282,2,Speaker,2291,2026-07-27,2026-08-03,2268
BATCH-2025-04283,15,Charger,7970,2025-05-14,2025-06-03,7533
BATCH-2026-04284,16,PCB,7541,2026-06-13,2026-07-03,7466
BATCH-2025-04285,23,Battery,4986,2025-11-22,2025-12-01,4936
BATCH-2026-04286,5,PCB,6283,2026-01-14,2026-01-31,6220
BATCH-2026-04287,50,Speaker,2993,2026-01-02,2026-01-13,2798
BATCH-2025-04288,43,Speaker,7526,2025-06-17,2025-07-04,6878
BATCH-2026-04289,42,Power IC,447,2026-01-23,2026-02-01,432
BATCH-2025-04290,14,Fan,4414,2025-04-22,2025-05-09,4278
BATCH-2025-04291,32,Memory,5789,2025-01-30,2025-02-11,5731
BATCH-2025-04292,33,Microcontroller,5061,2025-07-28,2025-08-10,4907
BATCH-2026-04293,35,Charger,7515,2026-03-15,2026-04-04,7146
BATCH-2026-04294,7,Sensor,6585,2026-03-08,2026-03-27,6429
BATCH-2024-04295,24,Memory,9061,2024-10-16,2024-10-24,8946
BATCH-2025-04296,46,Camera,6267,2025-06-14,2025-06-30,6111
BATCH-2026-04297,33,Power IC,8420,2026-04-25,2026-04-30,8007
BATCH-2024-04298,5,Sensor,8930,2024-10-31,2024-11-20,8382
BATCH-2025-04299,44,Charger,3078,2025-11-16,2025-12-02,3007
BATCH-2026-04300,7,PCB,1621,2026-06-29,2026-07-17,1605
BATCH-2024-04301,34,Battery,2044,2024-11-08,2024-11-20,2024
BATCH-2026-04302,36,Camera,2057,2026-05-19,2026-05-26,1929
BATCH-2025-04303,11,Microcontroller,2175,2025-09-08,2025-09-22,2105
BATCH-2025-04304,14,Sensor,287,2025-08-04,2025-08-14,284
BATCH-2024-04305,50,Processor,1546,2024-12-02,2024-12-22,1481
BATCH-2025-04306,16,Processor,763,2025-01-29,2025-02-13,755
BATCH-2025-04307,44,Fan,2836,2025-01-30,2025-02-06,2808
BATCH-2026-04308,40,Memory,9768,2026-07-02,2026-07-19,9670
BATCH-2026-04309,38,Microcontroller,2992,2026-05-05,2026-05-15,2935
BATCH-2025-04310,11,Sensor,9371,2025-01-10,2025-01-17,9069
BATCH-2026-04311,24,Connector,9644,2026-02-28,2026-03-19,9548
BATCH-2024-04312,5,Processor,5168,2024-10-28,2024-11-16,5102
BATCH-2025-04313,27,Display,8058,2025-02-08,2025-02-22,7834
BATCH-2026-04314,4,Connector,1316,2026-02-10,2026-02-18,1272
BATCH-2025-04315,35,Camera,2446,2025-02-27,2025-03-14,2326
BATCH-2026-04316,34,Processor,8372,2026-01-12,2026-01-27,8098
BATCH-2026-04317,16,Power IC,7895,2026-06-12,2026-06-25,7414
BATCH-2026-04318,19,Charger,4217,2026-04-14,2026-04-27,4058
BATCH-2024-04319,40,Sensor,3322,2024-11-26,2024-12-15,3139
BATCH-2025-04320,37,Sensor,3336,2025-05-03,2025-05-09,3303
BATCH-2025-04321,44,Charger,9970,2025-04-07,2025-04-25,9870
BATCH-2025-04322,6,Microcontroller,2730,2025-07-30,2025-08-17,2560
BATCH-2025-04323,21,Processor,2902,2025-11-04,2025-11-09,2805
BATCH-2025-04324,12,Camera,6232,2025-11-03,2025-11-11,6127
BATCH-2025-04325,28,Power IC,671,2025-02-17,2025-02-23,648
BATCH-2026-04326,49,Speaker,1738,2026-09-09,2026-09-22,1607
BATCH-2025-04327,5,Connector,974,2025-07-25,2025-08-03,924
BATCH-2026-04328,24,Processor,1701,2026-02-22,2026-03-08,1659
BATCH-2024-04329,9,Motherboard,994,2024-11-27,2024-12-14,968
BATCH-2026-04330,21,Memory,3148,2026-09-07,2026-09-22,3000
BATCH-2025-04331,45,PCB,7862,2025-09-01,2025-09-20,7520
BATCH-2025-04332,34,Processor,6860,2025-03-19,2025-04-07,6776
BATCH-2025-04333,35,Memory,8651,2025-04-22,2025-05-05,8260
BATCH-2026-04334,15,Sensor,633,2026-05-13,2026-06-02,596
BATCH-2025-04335,43,Motherboard,2919,2025-05-16,2025-06-05,2817
BATCH-2025-04336,48,Camera,3598,2025-10-14,2025-11-01,3505
BATCH-2026-04337,6,Camera,2429,2026-07-06,2026-07-11,2263
BATCH-2024-04338,42,Speaker,5844,2024-09-20,2024-09-28,5786
BATCH-2024-04339,29,Power IC,1780,2024-12-17,2025-01-01,1729
BATCH-2026-04340,24,Processor,8554,2026-05-25,2026-06-07,8468
BATCH-2026-04341,16,Fan,979,2026-05-11,2026-05-20,969
BATCH-2025-04342,14,Microcontroller,2750,2025-11-23,2025-12-02,2661
BATCH-2026-04343,4,Battery,5996,2026-02-01,2026-02-10,5902
BATCH-2026-04344,28,Memory,2484,2026-02-20,2026-02-27,2304
BATCH-2026-04345,17,Battery,618,2026-08-09,2026-08-24,607
BATCH-2025-04346,36,Connector,7506,2025-09-10,2025-09-18,7240
BATCH-2026-04347,42,Sensor,7823,2026-05-16,2026-05-23,7680
BATCH-2025-04348,17,Microcontroller,6635,2025-08-13,2025-08-21,6307
BATCH-2025-04349,12,Processor,4743,2025-09-24,2025-10-11,4670
BATCH-2024-04350,20,Connector,7246,2024-10-19,2024-10-24,7000
BATCH-2026-04351,13,PCB,9455,2026-01-15,2026-02-04,9360
BATCH-2024-04352,47,Power IC,2267,2024-12-02,2024-12-13,2144
BATCH-2026-04353,6,Memory,5036,2026-08-15,2026-09-04,4966
BATCH-2024-04354,31,Microcontroller,9421,2024-12-18,2025-01-03,9136
BATCH-2025-04355,21,Fan,9251,2025-05-27,2025-06-08,8645
BATCH-2025-04356,26,Connector,9244,2025-06-17,2025-06-26,9152
BATCH-2026-04357,28,Speaker,1430,2026-06-27,2026-07-06,1416
BATCH-2026-04358,6,Motherboard,9486,2026-02-05,2026-02-22,8959
BATCH-2025-04359,31,Connector,8775,2025-08-26,2025-09-07,8687
BATCH-2025-04360,34,Motherboard,7784,2025-03-01,2025-03-06,7484
BATCH-2026-04361,14,Processor,6013,2026-06-23,2026-07-01,5821
