batch_id,supplier_id,component_name,quantity_produced,production_date,received_date,quantity_passed_qc,supplier_name,country,lead_time_days,unit_price,quality_score,failed_units,defect_count,defect_rate,binary_target,days_since_start,month_of_year,quarter,batch_age_days,supplier_mean_defect_rate,supplier_std_defect_rate,supplier_num_batches,supplier_total_units,component_defect_rate
BATCH-2025-04817,34,Processor,3692,2025-01-20,2025-02-04,3655,Renesas,China,19,153.37,81,0,0,0.0,0,124,1,1,606,0.00020629854890063796,0.000928870183527049,112,540044,0.0001723848232239575
BATCH-2025-04818,50,Memory,297,2025-07-16,2025-07-25,282,APC,South Korea,30,481.03,64,0,0,0.0,0,301,7,3,429,0.0002753509047441992,0.0007401953979905162,113,559124,0.00013960848603418856
BATCH-2024-04819,35,Memory,9395,2024-11-07,2024-11-27,8695,Nokia,Japan,42,219.49,61,0,0,0.0,0,50,11,4,680,0.00019787338089100073,0.0003538789829112609,102,503406,0.00013960848603418856
BATCH-2024-04820,40,Processor,2210,2024-09-18,2024-10-05,1970,Dell,China,20,392.38,81,0,0,0.0,0,0,9,3,730,0.00013234425192726218,0.0003712523513249762,101,498329,0.0001723848232239575
BATCH-2026-04821,31,Connector,6409,2026-08-02,2026-08-12,6259,Kyocera,USA,35,236.61,85,0,0,0.0,0,683,8,3,47,0.00018411673535101585,0.0009126920964599268,104,605811,0.00020757696267843906
BATCH-2024-04822,45,Fan,4932,2024-12-20,2024-12-29,4773,Pegatron,Taiwan,47,251.52,66,0,0,0.0,0,93,12,4,637,0.0001275169517997213,0.0003266025273992103,94,477190,0.00012855165100050963
BATCH-2024-04823,29,Speaker,2025,2024-11-24,2024-12-06,1977,Seagate,Japan,40,285.23,77,0,0,0.0,0,67,11,4,663,0.00016256441034907573,0.0004929460254392659,92,456988,0.00019289953369198322
BATCH-2024-04824,46,Microcontroller,1057,2024-12-24,2025-01-11,1046,Liteon,China,58,348.77,65,0,0,0.0,0,97,12,4,633,0.000177376316521378,0.0004995509860038717,96,502846,0.00013908905895273712
BATCH-2025-04825,40,Charger,2987,2025-10-03,2025-10-16,2957,Dell,China,20,392.38,81,0,0,0.0,0,380,10,4,350,0.00013234425192726218,0.0003712523513249762,101,498329,0.0002259435803313693
BATCH-2025-04826,44,Camera,2882,2025-03-12,2025-03-27,2727,Wistron,South Korea,50,232.01,87,0,0,0.0,0,175,3,1,555,0.00010336577465557791,0.000380745741124954,117,590216,0.00017585459338616095
BATCH-2024-04827,39,Microcontroller,9589,2024-11-08,2024-11-24,8734,Lenovo,Taiwan,57,331.63,71,0,0,0.0,0,51,11,4,679,0.00017438124238925042,0.000501056949565781,101,560841,0.00013908905895273712
BATCH-2026-04828,26,Power IC,131,2026-06-11,2026-06-22,130,Texas Instruments,South Korea,53,5.67,67,0,0,0.0,0,631,6,2,99,0.0002658174764162671,0.0009122443285503541,102,493376,0.00017735448108886377
BATCH-2026-04829,46,Memory,2156,2026-03-06,2026-03-21,2051,Liteon,China,58,348.77,65,0,0,0.0,0,534,3,1,196,0.000177376316521378,0.0004995509860038717,96,502846,0.00013960848603418856
BATCH-2025-04830,4,Fan,2903,2025-10-04,2025-10-22,2869,Intel,China,48,393.46,88,0,0,0.0,0,381,10,4,349,0.00018841892264149143,0.0009961276293195824,96,400272,0.00012855165100050963
BATCH-2026-04831,10,Processor,6932,2026-08-22,2026-09-05,6651,Panasonic,China,54,316.57,91,0,0,0.0,0,703,8,3,27,0.000144927638474753,0.0007549544377028447,94,435868,0.0001723848232239575
BATCH-2025-04832,40,Memory,2773,2025-02-27,2025-03-13,2581,Dell,China,20,392.38,81,0,0,0.0,0,162,2,1,568,0.00013234425192726218,0.0003712523513249762,101,498329,0.00013960848603418856
BATCH-2026-04833,12,Charger,1744,2026-08-11,2026-08-28,1727,Amphenol,Germany,18,446.77,96,0,0,0.0,0,692,8,3,38,8.015372036339901e-05,0.00041034141517753633,113,576135,0.0002259435803313693
BATCH-2025-04834,17,Sensor,3879,2025-11-07,2025-11-13,3671,Mitsubishi,Japan,33,186.49,72,0,0,0.0,0,415,11,4,315,0.00014815223187369047,0.00046308585294764547,114,569061,0.00016450590746445605
BATCH-2026-04835,11,Battery,8614,2026-08-08,2026-08-26,8528,Murata,Japan,22,178.55,88,0,0,0.0,0,689,8,3,41,0.00015599689945027513,0.0009387029695731565,105,551463,0.00021173401481822628
BATCH-2025-04836,6,Processor,9218,2025-04-01,2025-04-16,9126,NVIDIA,Germany,38,463.53,74,0,0,0.0,0,195,4,2,535,0.00023377595866623649,0.0009271237760431065,104,528560,0.0001723848232239575
BATCH-2025-04837,45,Power IC,9987,2025-01-27,2025-02-15,9835,Pegatron,Taiwan,47,251.52,66,0,0,0.0,0,131,1,1,599,0.0001275169517997213,0.0003266025273992103,94,477190,0.00017735448108886377
BATCH-2024-04838,44,Display,5345,2024-12-11,2024-12-17,5292,Wistron,South Korea,50,232.01,87,0,0,0.0,0,84,12,4,646,0.00010336577465557791,0.000380745741124954,117,590216,0.00016919115080672866
BATCH-2026-04839,43,Microcontroller,1511,2026-05-17,2026-05-22,1488,ASUSTeK,USA,30,46.84,60,0,0,0.0,0,606,5,2,124,0.00044469895714356904,0.0012463320250862553,87,411235,0.00013908905895273712
BATCH-2026-04840,19,Motherboard,1298,2026-05-01,2026-05-19,1285,Sumitomo,USA,36,238.9,64,0,0,0.0,0,590,5,2,140,0.00016876737493119937,0.00039378300837730447,91,458378,0.0002354934172429249
BATCH-2025-04841,30,Power IC,3793,2025-06-13,2025-06-25,3642,Western Digital,Germany,16,59.04,65,0,0,0.0,0,268,6,2,462,0.00026662885278630423,0.0008545899187981254,93,459619,0.00017735448108886377
BATCH-2024-04842,50,Charger,5533,2024-09-20,2024-10-09,5432,APC,South Korea,30,481.03,64,0,0,0.0,0,2,9,3,728,0.0002753509047441992,0.0007401953979905162,113,559124,0.0002259435803313693
BATCH-2026-04843,8,Power IC,6830,2026-04-22,2026-04-27,6693,LG Chem,South Korea,40,115.16,76,0,0,0.0,0,581,4,2,149,0.00013285380642027623,0.00028745834951003884,92,477433,0.00017735448108886377
BATCH-2026-04844,32,Processor,667,2026-03-31,2026-04-16,660,Canon,South Korea,54,382.97,81,0,0,0.0,0,559,3,1,171,8.286140374041643e-05,0.0002525478149158471,93,484783,0.0001723848232239575
BATCH-2025-04845,30,Display,7675,2025-03-04,2025-03-10,7268,Western Digital,Germany,16,59.04,65,0,0,0.0,0,167,3,1,563,0.00026662885278630423,0.0008545899187981254,93,459619,0.00016919115080672866
BATCH-2025-04846,37,Memory,6940,2025-09-17,2025-10-03,6871,Huawei,USA,60,118.5,92,0,0,0.0,0,364,9,3,366,0.00010426815057621344,0.0003557497462935021,91,442918,0.00013960848603418856
BATCH-2025-04847,12,Camera,8111,2025-06-17,2025-07-03,8030,Amphenol,Germany,18,446.77,96,0,0,0.0,0,272,6,2,458,8.015372036339901e-05,0.00041034141517753633,113,576135,0.00017585459338616095
BATCH-2026-04848,18,Sensor,7464,2026-07-24,2026-08-11,7301,Bosch,Germany,18,96.36,77,0,0,0.0,0,674,7,3,56,0.00021806730730221415,0.0007021012099867912,110,557568,0.00016450590746445605
BATCH-2025-04849,38,Motherboard,4183,2025-05-05,2025-05-10,4140,Xiaomi,South Korea,52,142.13,62,0,0,0.0,0,229,5,2,501,0.0002941454324685746,0.0007248486269555904,106,537180,0.0002354934172429249
BATCH-2025-04850,42,Power IC,5557,2025-01-21,2025-02-03,5501,Acer,Germany,34,85.15,90,0,0,0.0,0,125,1,1,605,5.058942432590356e-05,0.0001440589145000144,106,511239,0.00017735448108886377
BATCH-2024-04851,37,Microcontroller,4602,2024-12-05,2024-12-14,4539,Huawei,USA,60,118.5,92,0,0,0.0,0,78,12,4,652,0.00010426815057621344,0.0003557497462935021,91,442918,0.00013908905895273712
BATCH-2026-04852,7,Battery,5192,2026-09-16,2026-09-25,5140,Foxconn,USA,50,411.74,84,0,0,0.0,0,728,9,3,2,0.0003217144075727912,0.0015438669764764946,105,555087,0.00021173401481822628
BATCH-2026-04853,31,Battery,2754,2026-06-13,2026-06-27,2547,Kyocera,USA,35,236.61,85,0,0,0.0,0,633,6,2,97,0.00018411673535101585,0.0009126920964599268,104,605811,0.00021173401481822628
BATCH-2024-04854,29,Microcontroller,3995,2024-09-26,2024-10-15,3861,Seagate,Japan,40,285.23,77,0,0,0.0,0,8,9,3,722,0.00016256441034907573,0.0004929460254392659,92,456988,0.00013908905895273712
BATCH-2026-04855,14,Processor,2282,2026-01-08,2026-01-21,2161,STMicroelectronics,South Korea,31,23.81,77,0,0,0.0,0,477,1,1,253,0.0001573864901705702,0.00046936123067953895,91,385139,0.0001723848232239575
BATCH-2025-04856,8,Speaker,8656,2025-03-23,2025-04-11,8524,LG Chem,South Korea,40,115.16,76,0,0,0.0,0,186,3,1,544,0.00013285380642027623,0.00028745834951003884,92,477433,0.00019289953369198322
BATCH-2026-04857,17,Fan,8104,2026-03-03,2026-03-14,7640,Mitsubishi,Japan,33,186.49,72,0,0,0.0,0,531,3,1,199,0.00014815223187369047,0.00046308585294764547,114,569061,0.00012855165100050963
BATCH-2026-04858,39,Memory,5122,2026-08-24,2026-09-13,4787,Lenovo,Taiwan,57,331.63,71,0,0,0.0,0,705,8,3,25,0.00017438124238925042,0.000501056949565781,101,560841,0.00013960848603418856
BATCH-2025-04859,21,Memory,6804,2025-05-08,2025-05-13,6736,Jabil,Taiwan,58,416.67,76,0,0,0.0,0,232,5,2,498,0.00034128023110612925,0.0012045823376322067,117,579869,0.00013960848603418856
BATCH-2026-04860,42,Charger,4393,2026-03-27,2026-04-13,4272,Acer,Germany,34,85.15,90,0,0,0.0,0,555,3,1,175,5.058942432590356e-05,0.0001440589145000144,106,511239,0.0002259435803313693
BATCH-2025-04861,21,Camera,4421,2025-03-28,2025-04-02,4270,Jabil,Taiwan,58,416.67,76,0,0,0.0,0,191,3,1,539,0.00034128023110612925,0.0012045823376322067,117,579869,0.00017585459338616095
BATCH-2024-04862,36,Connector,4086,2024-10-04,2024-10-17,3838,Ericsson,Germany,60,205.45,68,0,0,0.0,0,16,10,4,714,0.00016582352511078637,0.0003750099810004351,109,536222,0.00020757696267843906
BATCH-2025-04863,19,PCB,3967,2025-01-31,2025-02-10,3647,Sumitomo,USA,36,238.9,64,0,0,0.0,0,135,1,1,595,0.00016876737493119937,0.00039378300837730447,91,458378,0.0002244207567666141
BATCH-2026-04864,45,Speaker,7478,2026-03-21,2026-04-03,7378,Pegatron,Taiwan,47,251.52,66,0,0,0.0,0,549,3,1,181,0.0001275169517997213,0.0003266025273992103,94,477190,0.00019289953369198322
BATCH-2025-04865,35,Speaker,1126,2025-10-01,2025-10-14,1073,Nokia,Japan,42,219.49,61,0,0,0.0,0,378,10,4,352,0.00019787338089100073,0.0003538789829112609,102,503406,0.00019289953369198322
BATCH-2025-04866,16,Battery,2387,2025-02-19,2025-03-05,2363,Hitachi,China,57,483.82,88,0,0,0.0,0,154,2,1,576,8.336477286677332e-05,0.0004697935134049564,95,503392,0.00021173401481822628
BATCH-2026-04867,5,Speaker,9352,2026-05-09,2026-05-26,9095,Apple,Japan,38,226.29,64,0,0,0.0,0,598,5,2,132,0.00029304167774806515,0.0010333897385835877,92,488005,0.00019289953369198322
BATCH-2025-04868,16,Battery,1483,2025-01-30,2025-02-09,1468,Hitachi,China,57,483.82,88,0,0,0.0,0,134,1,1,596,8.336477286677332e-05,0.0004697935134049564,95,503392,0.00021173401481822628
BATCH-2026-04869,36,Power IC,1837,2026-06-13,2026-06-18,1692,Ericsson,Germany,60,205.45,68,0,0,0.0,0,633,6,2,97,0.00016582352511078637,0.0003750099810004351,109,536222,0.00017735448108886377
BATCH-2026-04870,50,Battery,6979,2026-04-30,2026-05-12,6909,APC,South Korea,30,481.03,64,0,0,0.0,0,589,4,2,141,0.0002753509047441992,0.0007401953979905162,113,559124,0.00021173401481822628
BATCH-2025-04871,24,Charger,9040,2025-05-26,2025-06-03,8530,Qualcomm,Germany,53,145.59,74,0,0,0.0,0,250,5,2,480,0.00017211444124561363,0.00048508112533674527,88,458321,0.0002259435803313693
BATCH-2025-04872,34,Memory,3253,2025-03-25,2025-03-31,3043,Renesas,China,19,153.37,81,0,0,0.0,0,188,3,1,542,0.00020629854890063796,0.000928870183527049,112,540044,0.00013960848603418856
BATCH-2025-04873,21,Motherboard,8063,2025-10-30,2025-11-05,7897,Jabil,Taiwan,58,416.67,76,0,0,0.0,0,407,10,4,323,0.00034128023110612925,0.0012045823376322067,117,579869,0.0002354934172429249
BATCH-2025-04874,1,Display,7808,2025-06-12,2025-06-28,7627,Samsung,USA,19,220.56,89,0,0,0.0,0,267,6,2,463,0.00017219294545324894,0.0013891588805521986,106,504263,0.00016919115080672866
BATCH-2025-04875,7,Sensor,4849,2025-08-03,2025-08-23,4658,Foxconn,USA,50,411.74,84,0,0,0.0,0,319,8,3,411,0.0003217144075727912,0.0015438669764764946,105,555087,0.00016450590746445605
BATCH-2026-04876,33,Sensor,3780,2026-08-08,2026-08-18,3730,Denso,Taiwan,41,277.68,84,0,0,0.0,0,689,8,3,41,0.00013528007016307464,0.0006519489677036868,119,602071,0.00016450590746445605
BATCH-2026-04877,9,Processor,4237,2026-07-30,2026-08-05,4119,Sony,Taiwan,19,33.78,81,0,0,0.0,0,680,7,3,50,0.00014132799993781594,0.00029553061545999206,104,509780,0.0001723848232239575
BATCH-2025-04878,49,Processor,9017,2025-11-19,2025-11-26,8463,Coherent,USA,42,45.65,73,0,0,0.0,0,427,11,4,303,0.00034438539861380375,0.0009931063632699735,93,417736,0.0001723848232239575
BATCH-2025-04879,32,Speaker,2096,2025-06-07,2025-06-14,2041,Canon,South Korea,54,382.97,81,0,0,0.0,0,262,6,2,468,8.286140374041643e-05,0.0002525478149158471,93,484783,0.00019289953369198322
BATCH-2025-04880,27,Speaker,2020,2025-10-18,2025-11-07,1930,Infineon,Taiwan,51,333.1,89,0,0,0.0,0,395,10,4,335,0.00011089276239704126,0.00035581711278072977,111,553940,0.00019289953369198322
BATCH-2026-04881,36,Processor,2145,2026-08-08,2026-08-13,2086,Ericsson,Germany,60,205.45,68,0,0,0.0,0,689,8,3,41,0.00016582352511078637,0.0003750099810004351,109,536222,0.0001723848232239575
BATCH-2026-04882,22,Camera,2829,2026-03-27,2026-04-01,2744,Flex,China,43,157.56,86,0,0,0.0,0,555,3,1,175,6.527455789884103e-05,0.00021075148645526503,94,530055,0.00017585459338616095
BATCH-2025-04883,42,Connector,444,2025-10-02,2025-10-17,437,Acer,Germany,34,85.15,90,0,0,0.0,0,379,10,4,351,5.058942432590356e-05,0.0001440589145000144,106,511239,0.00020757696267843906
BATCH-2026-04884,23,Fan,9123,2026-08-22,2026-09-01,9032,ASE,Japan,50,402.77,91,0,0,0.0,0,703,8,3,27,6.663525433902222e-05,0.00015954052120490043,90,441864,0.00012855165100050963
BATCH-2026-04885,23,Fan,6512,2026-07-27,2026-08-01,6447,ASE,Japan,50,402.77,91,0,0,0.0,0,677,7,3,53,6.663525433902222e-05,0.00015954052120490043,90,441864,0.00012855165100050963
BATCH-2026-04886,36,Motherboard,2032,2026-07-10,2026-07-29,1948,Ericsson,Germany,60,205.45,68,0,0,0.0,0,660,7,3,70,0.00016582352511078637,0.0003750099810004351,109,536222,0.0002354934172429249
BATCH-2026-04887,20,Fan,3271,2026-02-25,2026-03-03,3139,Delta Electronics,South Korea,30,335.57,68,0,0,0.0,0,525,2,1,205,0.00014552538396359592,0.00035285670745256997,82,427248,0.00012855165100050963
BATCH-2026-04888,11,Motherboard,9682,2026-08-23,2026-08-28,9143,Murata,Japan,22,178.55,88,0,0,0.0,0,704,8,3,26,0.00015599689945027513,0.0009387029695731565,105,551463,0.0002354934172429249
BATCH-2024-04889,47,Microcontroller,7231,2024-12-03,2024-12-19,6961,Molex,Japan,37,191.75,76,0,0,0.0,0,76,12,4,654,0.00015063481442028842,0.00045023343696729267,102,507171,0.00013908905895273712
BATCH-2026-04890,14,Battery,8454,2026-09-09,2026-09-22,8369,STMicroelectronics,South Korea,31,23.81,77,0,0,0.0,0,721,9,3,9,0.0001573864901705702,0.00046936123067953895,91,385139,0.00021173401481822628
BATCH-2025-04891,14,Display,2911,2025-06-19,2025-06-30,2882,STMicroelectronics,South Korea,31,23.81,77,0,0,0.0,0,274,6,2,456,0.0001573864901705702,0.00046936123067953895,91,385139,0.00016919115080672866
BATCH-2025-04892,17,Charger,8418,2025-11-02,2025-11-07,8083,Mitsubishi,Japan,33,186.49,72,0,0,0.0,0,410,11,4,320,0.00014815223187369047,0.00046308585294764547,114,569061,0.0002259435803313693
BATCH-2025-04893,10,Fan,3029,2025-12-21,2026-01-02,2954,Panasonic,China,54,316.57,91,0,0,0.0,0,459,12,4,271,0.000144927638474753,0.0007549544377028447,94,435868,0.00012855165100050963
BATCH-2025-04894,32,Charger,5726,2025-03-27,2025-04-07,5669,Canon,South Korea,54,382.97,81,0,0,0.0,0,190,3,1,540,8.286140374041643e-05,0.0002525478149158471,93,484783,0.0002259435803313693
BATCH-2024-04895,10,Power IC,1087,2024-09-18,2024-10-06,1076,Panasonic,China,54,316.57,91,0,0,0.0,0,0,9,3,730,0.000144927638474753,0.0007549544377028447,94,435868,0.00017735448108886377
BATCH-2025-04896,14,Sensor,4605,2025-08-04,2025-08-11,4465,STMicroelectronics,South Korea,31,23.81,77,0,0,0.0,0,320,8,3,410,0.0001573864901705702,0.00046936123067953895,91,385139,0.00016450590746445605
BATCH-2025-04897,25,Camera,6453,2025-10-23,2025-11-03,6317,Broadcom,USA,26,71.6,85,0,0,0.0,0,400,10,4,330,9.454505074439549e-05,0.0003137783114627588,84,481980,0.00017585459338616095
BATCH-2026-04898,27,Fan,6176,2026-01-08,2026-01-28,6114,Infineon,Taiwan,51,333.1,89,0,0,0.0,0,477,1,1,253,0.00011089276239704126,0.00035581711278072977,111,553940,0.00012855165100050963
BATCH-2025-04899,40,Memory,2455,2025-12-16,2026-01-04,2430,Dell,China,20,392.38,81,0,0,0.0,0,454,12,4,276,0.00013234425192726218,0.0003712523513249762,101,498329,0.00013960848603418856
BATCH-2025-04900,44,Battery,506,2025-07-09,2025-07-17,486,Wistron,South Korea,50,232.01,87,0,0,0.0,0,294,7,3,436,0.00010336577465557791,0.000380745741124954,117,590216,0.00021173401481822628
BATCH-2024-04901,27,Motherboard,1197,2024-10-21,2024-11-03,1166,Infineon,Taiwan,51,333.1,89,0,0,0.0,0,33,10,4,697,0.00011089276239704126,0.00035581711278072977,111,553940,0.0002354934172429249
BATCH-2026-04902,46,Fan,6065,2026-02-12,2026-02-21,6004,Liteon,China,58,348.77,65,0,0,0.0,0,512,2,1,218,0.000177376316521378,0.0004995509860038717,96,502846,0.00012855165100050963
BATCH-2026-04903,11,Sensor,9545,2026-03-18,2026-04-05,9134,Murata,Japan,22,178.55,88,0,0,0.0,0,546,3,1,184,0.00015599689945027513,0.0009387029695731565,105,551463,0.00016450590746445605
BATCH-2026-04904,25,Power IC,7330,2026-05-13,2026-06-01,7257,Broadcom,USA,26,71.6,85,0,0,0.0,0,602,5,2,128,9.454505074439549e-05,0.0003137783114627588,84,481980,0.00017735448108886377
BATCH-2025-04905,36,Motherboard,245,2025-09-09,2025-09-29,243,Ericsson,Germany,60,205.45,68,0,0,0.0,0,356,9,3,374,0.00016582352511078637,0.0003750099810004351,109,536222,0.0002354934172429249
BATCH-2025-04906,46,Fan,9310,2025-05-17,2025-06-03,8857,Liteon,China,58,348.77,65,0,0,0.0,0,241,5,2,489,0.000177376316521378,0.0004995509860038717,96,502846,0.00012855165100050963
BATCH-2026-04907,2,Processor,1539,2026-03-12,2026-03-23,1458,TSMC,South Korea,34,349.29,92,0,0,0.0,0,540,3,1,190,0.0001216095118122708,0.0004158402802419921,99,473547,0.0001723848232239575
BATCH-2025-04908,35,Motherboard,9765,2025-05-09,2025-05-22,9667,Nokia,Japan,42,219.49,61,0,0,0.0,0,233,5,2,497,0.00019787338089100073,0.0003538789829112609,102,503406,0.0002354934172429249
BATCH-2024-04909,32,Memory,8347,2024-10-08,2024-10-16,8171,Canon,South Korea,54,382.97,81,0,0,0.0,0,20,10,4,710,8.286140374041643e-05,0.0002525478149158471,93,484783,0.00013960848603418856
BATCH-2025-04910,29,Speaker,142,2025-09-10,2025-09-28,134,Seagate,Japan,40,285.23,77,0,0,0.0,0,357,9,3,373,0.00016256441034907573,0.0004929460254392659,92,456988,0.00019289953369198322
BATCH-2026-04911,24,Display,2212,2026-05-29,2026-06-08,2190,Qualcomm,Germany,53,145.59,74,0,0,0.0,0,618,5,2,112,0.00017211444124561363,0.00048508112533674527,88,458321,0.00016919115080672866
BATCH-2024-04912,39,Microcontroller,2527,2024-10-10,2024-10-19,2355,Lenovo,Taiwan,57,331.63,71,0,0,0.0,0,22,10,4,708,0.00017438124238925042,0.000501056949565781,101,560841,0.00013908905895273712
BATCH-2025-04913,10,Camera,5918,2025-05-13,2025-05-28,5717,Panasonic,China,54,316.57,91,0,0,0.0,0,237,5,2,493,0.000144927638474753,0.0007549544377028447,94,435868,0.00017585459338616095
BATCH-2024-04914,47,Microcontroller,7387,2024-11-06,2024-11-26,7176,Molex,Japan,37,191.75,76,0,0,0.0,0,49,11,4,681,0.00015063481442028842,0.00045023343696729267,102,507171,0.00013908905895273712
BATCH-2026-04915,32,Camera,5391,2026-01-11,2026-01-16,5337,Canon,South Korea,54,382.97,81,0,0,0.0,0,480,1,1,250,8.286140374041643e-05,0.0002525478149158471,93,484783,0.00017585459338616095
BATCH-2025-04916,22,Battery,7834,2025-07-16,2025-07-21,7749,Flex,China,43,157.56,86,0,0,0.0,0,301,7,3,429,6.527455789884103e-05,0.00021075148645526503,94,530055,0.00021173401481822628
BATCH-2025-04917,8,Memory,2562,2025-12-26,2026-01-15,2468,LG Chem,South Korea,40,115.16,76,0,0,0.0,0,464,12,4,266,0.00013285380642027623,0.00028745834951003884,92,477433,0.00013960848603418856
BATCH-2024-04918,16,Connector,8901,2024-11-11,2024-11-30,8780,Hitachi,China,57,483.82,88,0,0,0.0,0,54,11,4,676,8.336477286677332e-05,0.0004697935134049564,95,503392,0.00020757696267843906
BATCH-2025-04919,18,Power IC,7252,2025-05-06,2025-05-18,7125,Bosch,Germany,18,96.36,77,0,0,0.0,0,230,5,2,500,0.00021806730730221415,0.0007021012099867912,110,557568,0.00017735448108886377
BATCH-2026-04920,10,Fan,1874,2026-01-15,2026-01-25,1855,Panasonic,China,54,316.57,91,0,0,0.0,0,484,1,1,246,0.000144927638474753,0.0007549544377028447,94,435868,0.00012855165100050963
BATCH-2025-04921,48,PCB,4733,2025-09-14,2025-09-24,4614,TE Connectivity,Germany,25,315.88,71,0,0,0.0,0,361,9,3,369,0.000215467021331229,0.0009668394253566584,108,542251,0.0002244207567666141
BATCH-2026-04922,22,Charger,8772,2026-09-02,2026-09-07,8684,Flex,China,43,157.56,86,0,0,0.0,0,714,9,3,16,6.527455789884103e-05,0.00021075148645526503,94,530055,0.0002259435803313693
BATCH-2026-04923,33,Power IC,8801,2026-02-12,2026-03-02,8420,Denso,Taiwan,41,277.68,84,0,0,0.0,0,512,2,1,218,0.00013528007016307464,0.0006519489677036868,119,602071,0.00017735448108886377
BATCH-2025-04924,41,Charger,3533,2025-06-06,2025-06-15,3498,HP,Japan,60,204.38,85,0,0,0.0,0,261,6,2,469,0.00012231852387452777,0.00025339821295037224,87,408153,0.0002259435803313693
BATCH-2025-04925,14,Charger,7120,2025-05-15,2025-05-21,6801,STMicroelectronics,South Korea,31,23.81,77,0,0,0.0,0,239,5,2,491,0.0001573864901705702,0.00046936123067953895,91,385139,0.0002259435803313693
BATCH-2025-04926,1,Speaker,699,2025-11-03,2025-11-12,668,Samsung,USA,19,220.56,89,0,0,0.0,0,411,11,4,319,0.00017219294545324894,0.0013891588805521986,106,504263,0.00019289953369198322
BATCH-2025-04927,42,Motherboard,5059,2025-11-14,2025-12-03,4718,Acer,Germany,34,85.15,90,0,0,0.0,0,422,11,4,308,5.058942432590356e-05,0.0001440589145000144,106,511239,0.0002354934172429249
BATCH-2025-04928,34,Microcontroller,8106,2025-06-11,2025-06-20,7814,Renesas,China,19,153.37,81,0,0,0.0,0,266,6,2,464,0.00020629854890063796,0.000928870183527049,112,540044,0.00013908905895273712
