unit_id,batch_id,checkpoint_id,checkpoint_name,result,tested_date,tester_id
UNIT-43982,BATCH-2025-03082,3,Speaker,Pass,2025-12-25,TEST013
UNIT-43983,BATCH-2025-03082,1,Electrical,Pass,2025-12-27,TEST050
UNIT-43984,BATCH-2025-03082,1,Electrical,Pass,2025-12-22,TEST011
UNIT-43985,BATCH-2025-03082,3,Speaker,Pass,2025-12-29,TEST044
UNIT-43986,BATCH-2025-03082,7,Thermal,Pass,2025-12-25,TEST006
UNIT-43987,BATCH-2025-03082,6,Connectivity,Pass,2025-12-26,TEST016
UNIT-43988,BATCH-2025-03083,7,Thermal,Pass,2025-03-23,TEST037
UNIT-43989,BATCH-2025-03083,7,Thermal,Pass,2025-03-21,TEST039
UNIT-43990,BATCH-2025-03083,5,Screen,Pass,2025-03-17,TEST049
UNIT-43991,BATCH-2025-03083,7,Thermal,Pass,2025-03-20,TEST024
UNIT-43992,BATCH-2025-03083,2,Camera,Pass,2025-03-21,TEST037
UNIT-43993,BATCH-2025-03083,4,Battery,Pass,2025-03-16,TEST038
UNIT-43994,BATCH-2025-03083,2,Camera,Pass,2025-03-23,TEST045
UNIT-43995,BATCH-2025-03083,6,Connectivity,Pass,2025-03-23,TEST047
UNIT-43996,BATCH-2025-03083,7,Thermal,Pass,2025-03-20,TEST005
UNIT-43997,BATCH-2025-03083,6,Connectivity,Pass,2025-03-17,TEST030
UNIT-43998,BATCH-2025-03083,2,Camera,Pass,2025-03-18,TEST016
UNIT-43999,BATCH-2025-03083,2,Camera,Pass,2025-03-23,TEST008
UNIT-44000,BATCH-2025-03083,6,Connectivity,Pass,2025-03-22,TEST012
UNIT-44001,BATCH-2025-03083,3,Speaker,Pass,2025-03-22,TEST007
UNIT-44002,BATCH-2025-03083,3,Speaker,Pass,2025-03-17,TEST026
UNIT-44003,BATCH-2025-03083,1,Electrical,Fail,2025-03-20,TEST039
UNIT-44004,BATCH-2025-03083,1,Electrical,Pass,2025-03-18,TEST005
UNIT-44005,BATCH-2025-03083,4,Battery,Pass,2025-03-16,TEST035
UNIT-44006,BATCH-2026-03084,1,Electrical,Pass,2026-05-09,TEST006
UNIT-44007,BATCH-2026-03084,8,Final,Pass,2026-05-09,TEST017
UNIT-44008,BATCH-2026-03084,1,Electrical,Pass,2026-05-07,TEST021
UNIT-44009,BATCH-2026-03084,3,Speaker,Pass,2026-05-07,TEST027
UNIT-44010,BATCH-2026-03084,1,Electrical,Fail,2026-05-12,TEST009
UNIT-44011,BATCH-2026-03084,1,Electrical,Pass,2026-05-11,TEST037
UNIT-44012,BATCH-2026-03084,2,Camera,Pass,2026-05-08,TEST044
UNIT-44013,BATCH-2026-03084,8,Final,Pass,2026-05-12,TEST044
UNIT-44014,BATCH-2026-03084,4,Battery,Pass,2026-05-09,TEST032
UNIT-44015,BATCH-2026-03084,2,Camera,Pass,2026-05-12,TEST019
UNIT-44016,BATCH-2026-03084,8,Final,Pass,2026-05-06,TEST022
UNIT-44017,BATCH-2026-03084,8,Final,Pass,2026-05-11,TEST011
UNIT-44018,BATCH-2026-03085,6,Connectivity,Pass,2026-08-29,TEST014
UNIT-44019,BATCH-2026-03085,6,Connectivity,Pass,2026-09-01,TEST027
UNIT-44020,BATCH-2026-03085,5,Screen,Pass,2026-08-31,TEST022
UNIT-44021,BATCH-2026-03085,3,Speaker,Pass,2026-08-30,TEST030
UNIT-44022,BATCH-2026-03085,2,Camera,Pass,2026-09-01,TEST031
UNIT-44023,BATCH-2026-03085,7,Thermal,Pass,2026-08-28,TEST036
UNIT-44024,BATCH-2026-03085,7,Thermal,Pass,2026-08-31,TEST038
UNIT-44025,BATCH-2026-03085,4,Battery,Fail,2026-08-29,TEST019
UNIT-44026,BATCH-2026-03085,3,Speaker,Pass,2026-09-02,TEST041
UNIT-44027,BATCH-2026-03085,7,Thermal,Pass,2026-08-29,TEST004
UNIT-44028,BATCH-2026-03085,3,Speaker,Pass,2026-08-30,TEST025
UNIT-44029,BATCH-2026-03085,2,Camera,Pass,2026-08-29,TEST013
UNIT-44030,BATCH-2026-03085,2,Camera,Pass,2026-08-27,TEST034
UNIT-44031,BATCH-2026-03085,1,Electrical,Pass,2026-08-26,TEST007
UNIT-44032,BATCH-2026-03085,4,Battery,Pass,2026-08-31,TEST008
UNIT-44033,BATCH-2026-03085,6,Connectivity,Pass,2026-09-01,TEST003
UNIT-44034,BATCH-2026-03085,6,Connectivity,Pass,2026-08-29,TEST042
UNIT-44035,BATCH-2025-03086,5,Screen,Pass,2025-04-10,TEST050
UNIT-44036,BATCH-2025-03086,1,Electrical,Pass,2025-04-12,TEST016
UNIT-44037,BATCH-2025-03086,8,Final,Pass,2025-04-14,TEST030
UNIT-44038,BATCH-2025-03086,8,Final,Pass,2025-04-13,TEST014
UNIT-44039,BATCH-2025-03086,4,Battery,Pass,2025-04-10,TEST007
UNIT-44040,BATCH-2025-03086,1,Electrical,Pass,2025-04-15,TEST001
UNIT-44041,BATCH-2025-03086,5,Screen,Pass,2025-04-16,TEST003
UNIT-44042,BATCH-2025-03086,3,Speaker,Pass,2025-04-12,TEST005
UNIT-44043,BATCH-2025-03086,5,Screen,Pass,2025-04-13,TEST024
UNIT-44044,BATCH-2025-03086,7,Thermal,Pass,2025-04-14,TEST029
UNIT-44045,BATCH-2025-03086,1,Electrical,Pass,2025-04-15,TEST015
UNIT-44046,BATCH-2025-03086,8,Final,Pass,2025-04-12,TEST023
UNIT-44047,BATCH-2025-03086,6,Connectivity,Pass,2025-04-14,TEST050
UNIT-44048,BATCH-2025-03086,3,Speaker,Pass,2025-04-16,TEST013
UNIT-44049,BATCH-2025-03087,1,Electrical,Pass,2025-12-21,TEST003
UNIT-44050,BATCH-2025-03087,8,Final,Pass,2025-12-20,TEST024
UNIT-44051,BATCH-2025-03087,1,Electrical,Pass,2025-12-18,TEST027
UNIT-44052,BATCH-2025-03087,6,Connectivity,Pass,2025-12-23,TEST024
UNIT-44053,BATCH-2025-03087,6,Connectivity,Pass,2025-12-21,TEST022
UNIT-44054,BATCH-2025-03087,2,Camera,Fail,2025-12-23,TEST049
UNIT-44055,BATCH-2025-03087,1,Electrical,Pass,2025-12-22,TEST037
UNIT-44056,BATCH-2025-03087,2,Camera,Pass,2025-12-20,TEST042
UNIT-44057,BATCH-2025-03087,5,Screen,Pass,2025-12-20,TEST018
UNIT-44058,BATCH-2025-03087,1,Electrical,Pass,2025-12-17,TEST042
UNIT-44059,BATCH-2025-03087,7,Thermal,Pass,2025-12-19,TEST012
UNIT-44060,BATCH-2025-03087,6,Connectivity,Pass,2025-12-22,TEST005
UNIT-44061,BATCH-2025-03087,6,Connectivity,Pass,2025-12-21,TEST042
UNIT-44062,BATCH-2025-03087,2,Camera,Pass,2025-12-20,TEST038
UNIT-44063,BATCH-2025-03087,6,Connectivity,Pass,2025-12-21,TEST019
UNIT-44064,BATCH-2025-03087,7,Thermal,Pass,2025-12-22,TEST037
UNIT-44065,BATCH-2025-03087,5,Screen,Pass,2025-12-23,TEST041
UNIT-44066,BATCH-2025-03088,2,Camera,Pass,2025-08-21,TEST028
UNIT-44067,BATCH-2025-03088,1,Electrical,Pass,2025-08-25,TEST037
UNIT-44068,BATCH-2025-03088,2,Camera,Pass,2025-08-20,TEST025
UNIT-44069,BATCH-2025-03088,1,Electrical,Pass,2025-08-22,TEST019
UNIT-44070,BATCH-2025-03088,7,Thermal,Pass,2025-08-25,TEST017
UNIT-44071,BATCH-2025-03088,7,Thermal,Pass,2025-08-25,TEST048
UNIT-44072,BATCH-2025-03088,3,Speaker,Pass,2025-08-20,TEST028
UNIT-44073,BATCH-2025-03088,7,Thermal,Pass,2025-08-25,TEST012
UNIT-44074,BATCH-2025-03088,8,Final,Pass,2025-08-22,TEST009
UNIT-44075,BATCH-2025-03088,3,Speaker,Pass,2025-08-20,TEST030
UNIT-44076,BATCH-2025-03088,6,Connectivity,Pass,2025-08-27,TEST032
UNIT-44077,BATCH-2025-03088,2,Camera,Pass,2025-08-21,TEST007
UNIT-44078,BATCH-2025-03088,6,Connectivity,Pass,2025-08-26,TEST004
UNIT-44079,BATCH-2025-03088,4,Battery,Pass,2025-08-22,TEST032
UNIT-44080,BATCH-2025-03088,1,Electrical,Pass,2025-08-23,TEST047
UNIT-44081,BATCH-2025-03088,3,Speaker,Pass,2025-08-21,TEST013
UNIT-44082,BATCH-2025-03088,8,Final,Pass,2025-08-26,TEST037
UNIT-44083,BATCH-2025-03088,4,Battery,Pass,2025-08-26,TEST030
UNIT-44084,BATCH-2025-03089,4,Battery,Pass,2025-04-21,TEST045
UNIT-44085,BATCH-2025-03089,7,Thermal,Pass,2025-04-15,TEST035
UNIT-44086,BATCH-2025-03089,4,Battery,Pass,2025-04-17,TEST016
UNIT-44087,BATCH-2025-03089,6,Connectivity,Pass,2025-04-14,TEST025
UNIT-44088,BATCH-2025-03089,8,Final,Pass,2025-04-18,TEST030
UNIT-44089,BATCH-2025-03089,6,Connectivity,Pass,2025-04-17,TEST015
UNIT-44090,BATCH-2025-03089,7,Thermal,Pass,2025-04-18,TEST036
UNIT-44091,BATCH-2025-03089,1,Electrical,Pass,2025-04-16,TEST027
UNIT-44092,BATCH-2025-03089,6,Connectivity,Pass,2025-04-19,TEST048
UNIT-44093,BATCH-2025-03089,7,Thermal,Pass,2025-04-14,TEST012
UNIT-44094,BATCH-2025-03089,7,Thermal,Pass,2025-04-21,TEST029
UNIT-44095,BATCH-2025-03089,5,Screen,Pass,2025-04-17,TEST033
UNIT-44096,BATCH-2025-03089,1,Electrical,Pass,2025-04-16,TEST011
UNIT-44097,BATCH-2025-03089,5,Screen,Pass,2025-04-17,TEST021
UNIT-44098,BATCH-2025-03089,7,Thermal,Pass,2025-04-14,TEST041
UNIT-44099,BATCH-2025-03089,1,Electrical,Pass,2025-04-14,TEST018
UNIT-44100,BATCH-2026-03090,5,Screen,Pass,2026-07-16,TEST013
UNIT-44101,BATCH-2026-03090,8,Final,Pass,2026-07-11,TEST038
UNIT-44102,BATCH-2026-03090,1,Electrical,Pass,2026-07-15,TEST048
UNIT-44103,BATCH-2026-03090,1,Electrical,Pass,2026-07-17,TEST045
UNIT-44104,BATCH-2026-03090,7,Thermal,Pass,2026-07-13,TEST018
UNIT-44105,BATCH-2026-03090,3,Speaker,Pass,2026-07-15,TEST020
UNIT-44106,BATCH-2026-03090,5,Screen,Pass,2026-07-13,TEST023
UNIT-44107,BATCH-2026-03090,8,Final,Fail,2026-07-17,TEST008
UNIT-44108,BATCH-2026-03090,7,Thermal,Fail,2026-07-13,TEST019
UNIT-44109,BATCH-2026-03090,2,Camera,Pass,2026-07-16,TEST043
UNIT-44110,BATCH-2026-03090,2,Camera,Pass,2026-07-12,TEST013
UNIT-44111,BATCH-2026-03090,5,Screen,Pass,2026-07-11,TEST049
UNIT-44112,BATCH-2026-03090,8,Final,Pass,2026-07-17,TEST010
UNIT-44113,BATCH-2026-03090,6,Connectivity,Pass,2026-07-18,TEST044
UNIT-44114,BATCH-2026-03090,8,Final,Pass,2026-07-18,TEST011
UNIT-44115,BATCH-2025-03091,2,Camera,Pass,2025-04-10,TEST017
UNIT-44116,BATCH-2025-03091,3,Speaker,Pass,2025-04-12,TEST008
UNIT-44117,BATCH-2025-03091,1,Electrical,Pass,2025-04-13,TEST037
UNIT-44118,BATCH-2025-03091,4,Battery,Pass,2025-04-06,TEST040
UNIT-44119,BATCH-2025-03091,6,Connectivity,Pass,2025-04-13,TEST019
UNIT-44120,BATCH-2025-03091,1,Electrical,Pass,2025-04-10,TEST040
UNIT-44121,BATCH-2025-03091,4,Battery,Pass,2025-04-08,TEST026
UNIT-44122,BATCH-2025-03091,7,Thermal,Pass,2025-04-12,TEST029
UNIT-44123,BATCH-2025-03091,7,Thermal,Pass,2025-04-07,TEST042
UNIT-44124,BATCH-2025-03091,2,Camera,Pass,2025-04-08,TEST038
UNIT-44125,BATCH-2025-03091,5,Screen,Fail,2025-04-08,TEST003
UNIT-44126,BATCH-2025-03091,8,Final,Pass,2025-04-10,TEST017
UNIT-44127,BATCH-2025-03091,2,Camera,Pass,2025-04-11,TEST009
UNIT-44128,BATCH-2025-03092,6,Connectivity,Pass,2025-12-14,TEST047
UNIT-44129,BATCH-2025-03092,7,Thermal,Pass,2025-12-17,TEST021
UNIT-44130,BATCH-2025-03092,6,Connectivity,Pass,2025-12-18,TEST033
UNIT-44131,BATCH-2025-03092,7,Thermal,Pass,2025-12-12,TEST037
UNIT-44132,BATCH-2025-03092,1,Electrical,Pass,2025-12-15,TEST035
UNIT-44133,BATCH-2025-03092,4,Battery,Pass,2025-12-19,TEST045
UNIT-44134,BATCH-2025-03092,8,Final,Pass,2025-12-17,TEST029
UNIT-44135,BATCH-2025-03092,4,Battery,Pass,2025-12-15,TEST001
UNIT-44136,BATCH-2025-03092,5,Screen,Pass,2025-12-16,TEST048
UNIT-44137,BATCH-2025-03092,3,Speaker,Pass,2025-12-17,TEST037
UNIT-44138,BATCH-2025-03092,3,Speaker,Pass,2025-12-19,TEST023
UNIT-44139,BATCH-2025-03092,3,Speaker,Pass,2025-12-17,TEST030
UNIT-44140,BATCH-2025-03092,4,Battery,Pass,2025-12-13,TEST014
UNIT-44141,BATCH-2025-03092,1,Electrical,Pass,2025-12-15,TEST041
UNIT-44142,BATCH-2025-03092,7,Thermal,Pass,2025-12-15,TEST010
UNIT-44143,BATCH-2025-03092,1,Electrical,Pass,2025-12-17,TEST046
UNIT-44144,BATCH-2025-03092,5,Screen,Pass,2025-12-12,TEST047
UNIT-44145,BATCH-2026-03093,4,Battery,Pass,2026-06-05,TEST014
UNIT-44146,BATCH-2026-03093,6,Connectivity,Pass,2026-06-04,TEST032
UNIT-44147,BATCH-2026-03093,4,Battery,Pass,2026-05-30,TEST012
UNIT-44148,BATCH-2026-03093,2,Camera,Pass,2026-06-03,TEST033
UNIT-44149,BATCH-2026-03093,4,Battery,Pass,2026-06-04,TEST021
UNIT-44150,BATCH-2026-03093,3,Speaker,Pass,2026-06-03,TEST010
UNIT-44151,BATCH-2026-03093,2,Camera,Pass,2026-06-03,TEST007
UNIT-44152,BATCH-2026-03093,6,Connectivity,Pass,2026-05-29,TEST025
UNIT-44153,BATCH-2026-03093,6,Connectivity,Pass,2026-05-29,TEST018
UNIT-44154,BATCH-2026-03093,3,Speaker,Pass,2026-05-29,TEST043
UNIT-44155,BATCH-2026-03093,7,Thermal,Pass,2026-05-30,TEST034
UNIT-44156,BATCH-2026-03093,1,Electrical,Pass,2026-06-01,TEST022
UNIT-44157,BATCH-2026-03093,5,Screen,Pass,2026-06-05,TEST039
UNIT-44158,BATCH-2026-03093,6,Connectivity,Pass,2026-06-01,TEST029
UNIT-44159,BATCH-2025-03094,6,Connectivity,Pass,2025-02-09,TEST045
UNIT-44160,BATCH-2025-03094,4,Battery,Pass,2025-02-04,TEST009
UNIT-44161,BATCH-2025-03094,6,Connectivity,Pass,2025-02-08,TEST007
UNIT-44162,BATCH-2025-03094,6,Connectivity,Pass,2025-02-05,TEST020
UNIT-44163,BATCH-2025-03094,5,Screen,Pass,2025-02-08,TEST014
UNIT-44164,BATCH-2025-03094,2,Camera,Pass,2025-02-08,TEST039
UNIT-44165,BATCH-2025-03094,6,Connectivity,Pass,2025-02-05,TEST020
UNIT-44166,BATCH-2025-03094,7,Thermal,Pass,2025-02-02,TEST037
UNIT-44167,BATCH-2025-03094,8,Final,Pass,2025-02-09,TEST048
UNIT-44168,BATCH-2025-03094,3,Speaker,Pass,2025-02-07,TEST016
UNIT-44169,BATCH-2025-03094,6,Connectivity,Fail,2025-02-08,TEST040
UNIT-44170,BATCH-2025-03094,8,Final,Pass,2025-02-08,TEST021
UNIT-44171,BATCH-2025-03094,7,Thermal,Pass,2025-02-09,TEST042
UNIT-44172,BATCH-2025-03094,5,Screen,Pass,2025-02-07,TEST025
UNIT-44173,BATCH-2025-03094,7,Thermal,Pass,2025-02-08,TEST018
UNIT-44174,BATCH-2026-03095,1,Electrical,Pass,2026-07-06,TEST043
UNIT-44175,BATCH-2026-03095,2,Camera,Pass,2026-06-29,TEST048
UNIT-44176,BATCH-2026-03095,7,Thermal,Pass,2026-07-06,TEST043
UNIT-44177,BATCH-2026-03095,8,Final,Pass,2026-07-04,TEST043
UNIT-44178,BATCH-2026-03095,8,Final,Pass,2026-07-04,TEST023
UNIT-44179,BATCH-2026-03095,7,Thermal,Pass,2026-07-04,TEST013
UNIT-44180,BATCH-2026-03095,8,Final,Pass,2026-07-02,TEST021
UNIT-44181,BATCH-2026-03095,6,Connectivity,Pass,2026-07-02,TEST050
UNIT-44182,BATCH-2026-03095,3,Speaker,Pass,2026-07-05,TEST030
UNIT-44183,BATCH-2026-03095,7,Thermal,Pass,2026-07-06,TEST050
UNIT-44184,BATCH-2026-03095,4,Battery,Fail,2026-07-01,TEST007
UNIT-44185,BATCH-2026-03095,6,Connectivity,Pass,2026-07-01,TEST017
UNIT-44186,BATCH-2026-03095,1,Electrical,Pass,2026-07-04,TEST043
UNIT-44187,BATCH-2026-03095,5,Screen,Pass,2026-07-06,TEST014
UNIT-44188,BATCH-2026-03095,1,Electrical,Pass,2026-07-06,TEST014
UNIT-44189,BATCH-2026-03095,4,Battery,Pass,2026-07-04,TEST011
UNIT-44190,BATCH-2025-03096,2,Camera,Pass,2025-08-18,TEST015
UNIT-44191,BATCH-2025-03096,6,Connectivity,Pass,2025-08-17,TEST022
UNIT-44192,BATCH-2025-03096,2,Camera,Pass,2025-08-15,TEST045
UNIT-44193,BATCH-2025-03096,1,Electrical,Pass,2025-08-14,TEST039
UNIT-44194,BATCH-2025-03096,3,Speaker,Pass,2025-08-20,TEST031
UNIT-44195,BATCH-2025-03096,1,Electrical,Pass,2025-08-15,TEST040
UNIT-44196,BATCH-2025-03096,3,Speaker,Pass,2025-08-20,TEST005
UNIT-44197,BATCH-2025-03096,3,Speaker,Pass,2025-08-16,TEST005
UNIT-44198,BATCH-2025-03096,8,Final,Pass,2025-08-17,TEST034
UNIT-44199,BATCH-2025-03096,7,Thermal,Pass,2025-08-19,TEST022
UNIT-44200,BATCH-2025-03096,4,Battery,Pass,2025-08-15,TEST040
UNIT-44201,BATCH-2025-03096,4,Battery,Pass,2025-08-20,TEST006
UNIT-44202,BATCH-2025-03096,5,Screen,Pass,2025-08-19,TEST011
UNIT-44203,BATCH-2025-03096,8,Final,Pass,2025-08-15,TEST029
UNIT-44204,BATCH-2025-03096,2,Camera,Pass,2025-08-19,TEST003
UNIT-44205,BATCH-2026-03097,5,Screen,Fail,2026-07-11,TEST002
UNIT-44206,BATCH-2026-03097,6,Connectivity,Pass,2026-07-12,TEST003
UNIT-44207,BATCH-2026-03097,6,Connectivity,Pass,2026-07-16,TEST008
UNIT-44208,BATCH-2026-03097,7,Thermal,Pass,2026-07-13,TEST024
UNIT-44209,BATCH-2026-03097,3,Speaker,Pass,2026-07-13,TEST005
UNIT-44210,BATCH-2026-03097,4,Battery,Pass,2026-07-13,TEST018
UNIT-44211,BATCH-2026-03097,3,Speaker,Pass,2026-07-12,TEST019
UNIT-44212,BATCH-2026-03097,7,Thermal,Pass,2026-07-10,TEST013
UNIT-44213,BATCH-2026-03097,3,Speaker,Pass,2026-07-12,TEST037
UNIT-44214,BATCH-2026-03097,6,Connectivity,Pass,2026-07-09,TEST030
UNIT-44215,BATCH-2026-03097,4,Battery,Pass,2026-07-09,TEST007
UNIT-44216,BATCH-2026-03097,2,Camera,Pass,2026-07-14,TEST003
UNIT-44217,BATCH-2026-03098,2,Camera,Pass,2026-04-22,TEST036
UNIT-44218,BATCH-2026-03098,4,Battery,Pass,2026-04-24,TEST003
UNIT-44219,BATCH-2026-03098,1,Electrical,Fail,2026-04-24,TEST024
UNIT-44220,BATCH-2026-03098,4,Battery,Pass,2026-04-21,TEST040
UNIT-44221,BATCH-2026-03098,6,Connectivity,Pass,2026-04-25,TEST019
UNIT-44222,BATCH-2026-03098,2,Camera,Pass,2026-04-24,TEST003
UNIT-44223,BATCH-2026-03098,3,Speaker,Pass,2026-04-24,TEST047
UNIT-44224,BATCH-2026-03098,3,Speaker,Pass,2026-04-27,TEST012
UNIT-44225,BATCH-2026-03098,5,Screen,Pass,2026-04-21,TEST047
UNIT-44226,BATCH-2026-03098,7,Thermal,Pass,2026-04-26,TEST041
UNIT-44227,BATCH-2026-03098,6,Connectivity,Pass,2026-04-23,TEST032
UNIT-44228,BATCH-2026-03098,2,Camera,Pass,2026-04-23,TEST038
UNIT-44229,BATCH-2026-03098,1,Electrical,Pass,2026-04-20,TEST010
UNIT-44230,BATCH-2026-03098,6,Connectivity,Pass,2026-04-26,TEST050
UNIT-44231,BATCH-2026-03098,3,Speaker,Pass,2026-04-25,TEST021
UNIT-44232,BATCH-2025-03099,7,Thermal,Pass,2025-10-26,TEST010
UNIT-44233,BATCH-2025-03099,8,Final,Pass,2025-10-23,TEST046
UNIT-44234,BATCH-2025-03099,2,Camera,Pass,2025-10-22,TEST035
UNIT-44235,BATCH-2025-03099,8,Final,Pass,2025-10-21,TEST018
UNIT-44236,BATCH-2025-03099,5,Screen,Pass,2025-10-21,TEST035
UNIT-44237,BATCH-2025-03099,5,Screen,Pass,2025-10-22,TEST037
UNIT-44238,BATCH-2025-03099,2,Camera,Pass,2025-10-22,TEST037
UNIT-44239,BATCH-2025-03099,5,Screen,Pass,2025-10-23,TEST026
UNIT-44240,BATCH-2025-03099,7,Thermal,Pass,2025-10-25,TEST039
UNIT-44241,BATCH-2025-03100,8,Final,Pass,2025-11-24,TEST046
UNIT-44242,BATCH-2025-03100,3,Speaker,Pass,2025-11-27,TEST029
UNIT-44243,BATCH-2025-03100,2,Camera,Pass,2025-11-28,TEST048
UNIT-44244,BATCH-2025-03100,5,Screen,Pass,2025-11-30,TEST041
UNIT-44245,BATCH-2025-03100,3,Speaker,Pass,2025-11-29,TEST026
UNIT-44246,BATCH-2025-03100,4,Battery,Pass,2025-11-26,TEST020
UNIT-44247,BATCH-2025-03100,2,Camera,Pass,2025-11-26,TEST022
UNIT-44248,BATCH-2025-03100,5,Screen,Pass,2025-11-30,TEST012
UNIT-44249,BATCH-2025-03100,5,Screen,Pass,2025-11-28,TEST037
UNIT-44250,BATCH-2025-03100,7,Thermal,Pass,2025-11-26,TEST023
UNIT-44251,BATCH-2025-03100,8,Final,Pass,2025-11-28,TEST041
UNIT-44252,BATCH-2025-03100,1,Electrical,Pass,2025-11-28,TEST019
UNIT-44253,BATCH-2025-03100,6,Connectivity,Pass,2025-11-29,TEST033
UNIT-44254,BATCH-2025-03100,1,Electrical,Pass,2025-11-29,TEST011
UNIT-44255,BATCH-2025-03100,4,Battery,Pass,2025-11-30,TEST023
UNIT-44256,BATCH-2025-03100,5,Screen,Pass,2025-11-27,TEST026
UNIT-44257,BATCH-2026-03101,6,Connectivity,Pass,2026-04-20,TEST003
UNIT-44258,BATCH-2026-03101,6,Connectivity,Pass,2026-04-16,TEST041
UNIT-44259,BATCH-2026-03101,4,Battery,Pass,2026-04-19,TEST007
UNIT-44260,BATCH-2026-03101,8,Final,Pass,2026-04-14,TEST001
UNIT-44261,BATCH-2026-03101,1,Electrical,Pass,2026-04-18,TEST030
UNIT-44262,BATCH-2026-03101,2,Camera,Pass,2026-04-16,TEST017
UNIT-44263,BATCH-2026-03101,7,Thermal,Pass,2026-04-15,TEST033
UNIT-44264,BATCH-2026-03101,1,Electrical,Pass,2026-04-19,TEST021
UNIT-44265,BATCH-2026-03101,2,Camera,Pass,2026-04-15,TEST002
UNIT-44266,BATCH-2026-03101,8,Final,Pass,2026-04-15,TEST027
UNIT-44267,BATCH-2026-03101,3,Speaker,Pass,2026-04-18,TEST021
UNIT-44268,BATCH-2026-03101,6,Connectivity,Pass,2026-04-18,TEST029
UNIT-44269,BATCH-2026-03101,4,Battery,Pass,2026-04-17,TEST022
UNIT-44270,BATCH-2026-03101,3,Speaker,Pass,2026-04-18,TEST011
UNIT-44271,BATCH-2026-03101,5,Screen,Pass,2026-04-15,TEST014
UNIT-44272,BATCH-2026-03101,7,Thermal,Pass,2026-04-18,TEST014
UNIT-44273,BATCH-2026-03101,3,Speaker,Pass,2026-04-14,TEST013
UNIT-44274,BATCH-2026-03101,8,Final,Pass,2026-04-21,TEST042
UNIT-44275,BATCH-2026-03102,4,Battery,Pass,2026-09-08,TEST031
UNIT-44276,BATCH-2026-03102,4,Battery,Pass,2026-09-06,TEST034
UNIT-44277,BATCH-2026-03102,5,Screen,Pass,2026-09-10,TEST045
UNIT-44278,BATCH-2026-03102,7,Thermal,Pass,2026-09-08,TEST027
UNIT-44279,BATCH-2026-03102,2,Camera,Pass,2026-09-07,TEST028
UNIT-44280,BATCH-2026-03102,1,Electrical,Pass,2026-09-09,TEST014
UNIT-44281,BATCH-2026-03102,3,Speaker,Pass,2026-09-09,TEST047
UNIT-44282,BATCH-2026-03102,6,Connectivity,Pass,2026-09-11,TEST048
UNIT-44283,BATCH-2026-03102,8,Final,Pass,2026-09-11,TEST034
UNIT-44284,BATCH-2026-03102,3,Speaker,Pass,2026-09-10,TEST037
UNIT-44285,BATCH-2026-03102,2,Camera,Pass,2026-09-08,TEST006
UNIT-44286,BATCH-2026-03102,4,Battery,Pass,2026-09-07,TEST025
UNIT-44287,BATCH-2025-03103,4,Battery,Pass,2025-07-04,TEST033
UNIT-44288,BATCH-2025-03103,1,Electrical,Pass,2025-07-03,TEST039
UNIT-44289,BATCH-2025-03103,4,Battery,Pass,2025-07-05,TEST010
UNIT-44290,BATCH-2025-03103,4,Battery,Pass,2025-07-01,TEST021
UNIT-44291,BATCH-2025-03103,2,Camera,Pass,2025-07-01,TEST019
UNIT-44292,BATCH-2025-03103,2,Camera,Pass,2025-07-02,TEST039
UNIT-44293,BATCH-2025-03103,5,Screen,Pass,2025-07-05,TEST003
UNIT-44294,BATCH-2025-03103,2,Camera,Pass,2025-07-08,TEST041
UNIT-44295,BATCH-2025-03103,7,Thermal,Pass,2025-07-08,TEST011
UNIT-44296,BATCH-2025-03103,3,Speaker,Pass,2025-07-03,TEST037
UNIT-44297,BATCH-2025-03103,3,Speaker,Fail,2025-07-01,TEST028
UNIT-44298,BATCH-2025-03103,1,Electrical,Pass,2025-07-02,TEST023
UNIT-44299,BATCH-2024-03104,8,Final,Pass,2025-01-14,TEST039
UNIT-44300,BATCH-2024-03104,5,Screen,Pass,2025-01-15,TEST010
UNIT-44301,BATCH-2024-03104,5,Screen,Pass,2025-01-12,TEST045
UNIT-44302,BATCH-2024-03104,4,Battery,Pass,2025-01-12,TEST006
UNIT-44303,BATCH-2024-03104,3,Speaker,Pass,2025-01-15,TEST018
UNIT-44304,BATCH-2024-03104,1,Electrical,Pass,2025-01-10,TEST004
UNIT-44305,BATCH-2024-03104,3,Speaker,Pass,2025-01-16,TEST007
UNIT-44306,BATCH-2024-03104,2,Camera,Pass,2025-01-11,TEST026
UNIT-44307,BATCH-2024-03104,2,Camera,Pass,2025-01-15,TEST036
UNIT-44308,BATCH-2024-03104,4,Battery,Pass,2025-01-10,TEST043
UNIT-44309,BATCH-2024-03104,6,Connectivity,Pass,2025-01-12,TEST037
UNIT-44310,BATCH-2024-03104,3,Speaker,Pass,2025-01-11,TEST010
UNIT-44311,BATCH-2024-03104,4,Battery,Pass,2025-01-12,TEST013
UNIT-44312,BATCH-2024-03104,3,Speaker,Pass,2025-01-10,TEST028
UNIT-44313,BATCH-2024-03104,4,Battery,Pass,2025-01-14,TEST009
UNIT-44314,BATCH-2024-03104,1,Electrical,Pass,2025-01-12,TEST037
UNIT-44315,BATCH-2024-03104,8,Final,Pass,2025-01-10,TEST019
UNIT-44316,BATCH-2025-03105,7,Thermal,Pass,2025-08-24,TEST008
